Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000076, Sterling Silver, Corned Beef Top Round, PREPARED, GTIN: 90028749614268"
Nutrient,Unit,"2.0 oz. = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,90,161
"Protein",g,13.00,23.21
"Total lipid (fat)",g,3.00,5.36
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,1.08,1.93
"Sodium, Na",mg,550,982
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,1.500,2.679
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,30,54
Amino Acids
Other
Ingredients
"Beef Top Round,Curing solution: water, contains less than 2% of: sodium lactate, salt, sugar, sodium phosphate, sodium diacetate, flavorings, sodium erythorbate, sodium nitrite." Date available: 01/28/2013 Date last updated by company: 02/10/2015
